reading file screw_face5b.txt
parsing line: "['NODES:']"
parsing line: "['85.000000', '-68.000000', '2.000000', '2']"
WriteTriangle([[-66.289069478738, 79.95442923182442, 5.3346377325102878], [-70.07187042524005, 81.031239807956098, 8.0406242825788752], [-66.200671508916315, 79.673688422496568, 5.5269815020576134]], 1)
WriteTriangle([[-66.200671508916315, 79.673688422496568, 5.5269815020576134], [-70.07187042524005, 81.031239807956098, 8.0406242825788752], [-70.058236735253772, 80.708750068587108, 8.3494799026063102]], 1)
WriteTriangle([[-66.200671508916315, 79.673688422496568, 5.5269815020576134], [-70.058236735253772, 80.708750068587108, 8.3494799026063102], [-66.114241481481486, 79.392628148148148, 5.7216129999999996]], 1)
WriteTriangle([[-66.114241481481486, 79.392628148148148, 5.7216129999999996], [-70.058236735253772, 80.708750068587108, 8.3494799026063102], [-70.035744814814805, 80.367357037037038, 8.6683805185185179]], 1)
WriteTriangle([[-66.114241481481486, 79.392628148148148, 5.7216129999999996], [-70.035744814814805, 80.367357037037038, 8.6683805185185179], [-66.02885478737997, 79.110148984910836, 5.9187069176954727]], 1)
WriteTriangle([[-66.02885478737997, 79.110148984910836, 5.9187069176954727], [-70.035744814814805, 80.367357037037038, 8.6683805185185179], [-70.004720548696838, 80.010366968449929, 8.9943457887517138]], 1)
WriteTriangle([[-66.02885478737997, 79.110148984910836, 5.9187069176954727], [-70.004720548696838, 80.010366968449929, 8.9943457887517138], [-65.943586817558298, 78.825151508916321, 6.1184379465020573]], 1)
WriteTriangle([[-65.943586817558298, 78.825151508916321, 6.1184379465020573], [-70.004720548696838, 80.010366968449929, 8.9943457887517138], [-69.965489821673515, 79.64108611796982, 9.3243953717421117]], 1)
WriteTriangle([[-65.943586817558298, 78.825151508916321, 6.1184379465020573], [-69.965489821673515, 79.64108611796982, 9.3243953717421117], [-65.857512962962971, 78.536536296296305, 6.3209807777777769]], 1)
WriteTriangle([[-65.857512962962971, 78.536536296296305, 6.3209807777777769], [-69.965489821673515, 79.64108611796982, 9.3243953717421117], [-69.918378518518509, 79.262820740740736, 9.6555489259259257]], 1)
WriteTriangle([[-65.857512962962971, 78.536536296296305, 6.3209807777777769], [-69.918378518518509, 79.262820740740736, 9.6555489259259257], [-65.769708614540477, 78.243203923182449, 6.5265101028806569]], 1)
WriteTriangle([[-65.769708614540477, 78.243203923182449, 6.5265101028806569], [-69.918378518518509, 79.262820740740736, 9.6555489259259257], [-69.863712524005479, 78.878877091906716, 9.9848261097393696]], 1)
WriteTriangle([[-65.769708614540477, 78.243203923182449, 6.5265101028806569], [-69.863712524005479, 78.878877091906716, 9.9848261097393696], [-65.679249163237316, 77.944054965706457, 6.7352006131687228]], 1)
WriteTriangle([[-65.679249163237316, 77.944054965706457, 6.7352006131687228], [-69.863712524005479, 78.878877091906716, 9.9848261097393696], [-69.801817722908083, 78.492561426611786, 10.309246581618655]], 1)
WriteTriangle([[-65.679249163237316, 77.944054965706457, 6.7352006131687228], [-69.801817722908083, 78.492561426611786, 10.309246581618655], [-65.585210000000004, 77.637990000000002, 6.9472269999999998, 2, 136]], 1)
WriteTriangle([[-65.585210000000004, 77.637990000000002, 6.9472269999999998, 2, 136], [-69.801817722908083, 78.492561426611786, 10.309246581618655], [-69.733019999999996, 78.10718, 10.625830000000001, 2, 6]], 1)
WriteTriangle([[-65.585210000000004, 77.637990000000002, 6.9472269999999998, 2, 136], [-69.733019999999996, 78.10718, 10.625830000000001, 2, 6], [-65.487154581618654, 77.321243868312763, 7.1659178779149517]], 1)
WriteTriangle([[-65.487154581618654, 77.321243868312763, 7.1659178779149517], [-69.733019999999996, 78.10718, 10.625830000000001, 2, 6], [-69.65574220850479, 77.718049410150897, 10.93768262277092]], 1)
WriteTriangle([[-65.487154581618654, 77.321243868312763, 7.1659178779149517], [-69.65574220850479, 77.718049410150897, 10.93768262277092], [-65.385789245541844, 76.993033415637868, 7.3927628628257889]], 1)
WriteTriangle([[-65.385789245541844, 76.993033415637868, 7.3927628628257889], [-69.65574220850479, 77.718049410150897, 10.93768262277092], [-69.568869890260629, 77.319521700960223, 11.249337920438958]], 1)
WriteTriangle([[-65.385789245541844, 76.993033415637868, 7.3927628628257889], [-69.568869890260629, 77.319521700960223, 11.249337920438958], [-65.281903703703705, 76.656732222222217, 7.625178148148148]], 1)
WriteTriangle([[-65.281903703703705, 76.656732222222217, 7.625178148148148], [-69.568869890260629, 77.319521700960223, 11.249337920438958], [-69.473422962962957, 76.913456296296303, 11.55995637037037]], 1)
WriteTriangle([[-65.281903703703705, 76.656732222222217, 7.625178148148148], [-69.473422962962957, 76.913456296296303, 11.55995637037037], [-65.176287668038412, 76.315713868312756, 7.8605799272976684]], 1)
WriteTriangle([[-65.176287668038412, 76.315713868312756, 7.8605799272976684], [-69.473422962962957, 76.913456296296303, 11.55995637037037], [-69.37042134430726, 76.501712620027433, 11.868698449931413]], 1)
WriteTriangle([[-65.176287668038412, 76.315713868312756, 7.8605799272976684], [-69.37042134430726, 76.501712620027433, 11.868698449931413], [-65.069730850480113, 75.973351934156383, 8.0963843936899877]], 1)
WriteTriangle([[-65.069730850480113, 75.973351934156383, 8.0963843936899877], [-69.37042134430726, 76.501712620027433, 11.868698449931413], [-69.260884951989013, 76.086150096021953, 12.174724636488341]], 1)
WriteTriangle([[-65.069730850480113, 75.973351934156383, 8.0963843936899877], [-69.260884951989013, 76.086150096021953, 12.174724636488341], [-64.963022962962953, 75.633020000000002, 8.3300077407407418]], 1)
WriteTriangle([[-64.963022962962953, 75.633020000000002, 8.3300077407407418], [-69.260884951989013, 76.086150096021953, 12.174724636488341], [-69.145833703703687, 75.668628148148159, 12.477195407407407]], 1)
WriteTriangle([[-64.963022962962953, 75.633020000000002, 8.3300077407407418], [-69.145833703703687, 75.668628148148159, 12.477195407407407], [-64.856953717421121, 75.298091646090526, 8.5588661618655717]], 1)
WriteTriangle([[-64.856953717421121, 75.298091646090526, 8.5588661618655717], [-69.145833703703687, 75.668628148148159, 12.477195407407407], [-69.026287517146756, 75.251006200274361, 12.77527124005487]], 1)
WriteTriangle([[-64.856953717421121, 75.298091646090526, 8.5588661618655717], [-69.026287517146756, 75.251006200274361, 12.77527124005487], [-64.752312825788735, 74.9719404526749, 8.7803758504801124]], 1)
WriteTriangle([[-64.752312825788735, 74.9719404526749, 8.7803758504801124], [-69.026287517146756, 75.251006200274361, 12.77527124005487], [-68.903266310013692, 74.835143676268871, 13.068112611796982]], 1)
WriteTriangle([[-64.752312825788735, 74.9719404526749, 8.7803758504801124], [-68.903266310013692, 74.835143676268871, 13.068112611796982], [-64.649889999999999, 74.657939999999996, 8.9919530000000005, 2, 28]], 1)
WriteTriangle([[-64.649889999999999, 74.657939999999996, 8.9919530000000005, 2, 28], [-68.903266310013692, 74.835143676268871, 13.068112611796982], [-68.777789999999996, 74.422899999999998, 13.35488, 2, 83]], 1)
WriteTriangle([[-64.649889999999999, 74.657939999999996, 8.9919530000000005, 2, 28], [-68.777789999999996, 74.422899999999998, 13.35488, 2, 83], [-64.550168587105617, 74.356725514403294, 9.1934456790123456]], 1)
WriteTriangle([[-64.550168587105617, 74.356725514403294, 9.1934456790123456], [-68.777789999999996, 74.422899999999998, 13.35488, 2, 83], [-68.649757517146767, 74.015299368998626, 13.634448093278463]], 1)
WriteTriangle([[-64.550168587105617, 74.356725514403294, 9.1934456790123456], [-68.649757517146767, 74.015299368998626, 13.634448093278463], [-64.45260054869685, 74.065241028806582, 9.3873617283950619]], 1)
WriteTriangle([[-64.45260054869685, 74.065241028806582, 9.3873617283950619], [-68.649757517146767, 74.015299368998626, 13.634448093278463], [-68.518098408779153, 73.610994458161869, 13.907093758573389]], 1)
WriteTriangle([[-64.45260054869685, 74.065241028806582, 9.3873617283950619], [-68.518098408779153, 73.610994458161869, 13.907093758573389], [-64.356428518518513, 73.781323333333333, 9.5751070000000009]], 1)
WriteTriangle([[-64.356428518518513, 73.781323333333333, 9.5751070000000009], [-68.518098408779153, 73.610994458161869, 13.907093758573389], [-68.382378518518522, 73.208287407407411, 14.17408074074074]], 1)
WriteTriangle([[-64.356428518518513, 73.781323333333333, 9.5751070000000009], [-68.382378518518522, 73.208287407407411, 14.17408074074074], [-64.260895130315504, 73.502809218106989, 9.7580873456790123]], 1)
WriteTriangle([[-64.260895130315504, 73.502809218106989, 9.7580873456790123], [-68.382378518518522, 73.208287407407411, 14.17408074074074], [-68.242163689986285, 72.80548035665295, 14.436672784636489]], 1)
WriteTriangle([[-64.260895130315504, 73.502809218106989, 9.7580873456790123], [-68.242163689986285, 72.80548035665295, 14.436672784636489], [-64.165243017832651, 73.227535473251024, 9.9377086172839508]], 1)
WriteTriangle([[-64.165243017832651, 73.227535473251024, 9.9377086172839508], [-68.242163689986285, 72.80548035665295, 14.436672784636489], [-68.09701976680384, 72.400875445816183, 14.696133635116599]], 1)
WriteTriangle([[-64.165243017832651, 73.227535473251024, 9.9377086172839508], [-68.09701976680384, 72.400875445816183, 14.696133635116599], [-64.068714814814811, 72.953338888888879, 10.115376666666666]], 1)
WriteTriangle([[-64.068714814814811, 72.953338888888879, 10.115376666666666], [-68.09701976680384, 72.400875445816183, 14.696133635116599], [-67.946512592592597, 71.992774814814808, 14.953727037037037]], 1)
WriteTriangle([[-64.068714814814811, 72.953338888888879, 10.115376666666666], [-67.946512592592597, 71.992774814814808, 14.953727037037037], [-63.970553155006854, 72.678056255144028, 10.292497345679012]], 1)
WriteTriangle([[-63.970553155006854, 72.678056255144028, 10.292497345679012], [-67.946512592592597, 71.992774814814808, 14.953727037037037], [-67.790208010973942, 71.579480603566523, 15.210716735253772]], 1)
WriteTriangle([[-63.970553155006854, 72.678056255144028, 10.292497345679012], [-67.790208010973942, 71.579480603566523, 15.210716735253772], [-63.87000067215363, 72.399524362139914, 10.470476506172838]], 1)
WriteTriangle([[-63.87000067215363, 72.399524362139914, 10.470476506172838], [-67.790208010973942, 71.579480603566523, 15.210716735253772], [-67.627671865569283, 71.159294951989011, 15.468366474622771]], 1)
WriteTriangle([[-63.87000067215363, 72.399524362139914, 10.470476506172838], [-67.627671865569283, 71.159294951989011, 15.468366474622771], [-63.766300000000001, 72.115579999999994, 10.65072, 2, 29]], 1)
WriteTriangle([[-63.766300000000001, 72.115579999999994, 10.65072, 2, 29], [-67.627671865569283, 71.159294951989011, 15.468366474622771], [-67.458470000000005, 70.730519999999999, 15.72794, 2, 100]], 1)
WriteTriangle([[-63.766300000000001, 72.115579999999994, 10.65072, 2, 29], [-67.458470000000005, 70.730519999999999, 15.72794, 2, 100], [-63.65981585733882, 71.827164787379971, 10.83265088340192]], 1)
WriteTriangle([[-63.65981585733882, 71.827164787379971, 10.83265088340192], [-67.458470000000005, 70.730519999999999, 15.72794, 2, 100], [-67.282999286694107, 70.294108340192039, 15.988881673525377]], 1)
WriteTriangle([[-63.65981585733882, 71.827164787379971, 10.83265088340192], [-67.282999286694107, 70.294108340192039, 15.988881673525377], [-63.551487969821672, 71.536912743484223, 11.014574832647462]], 1)
WriteTriangle([[-63.551487969821672, 71.536912743484223, 11.014574832647462], [-67.282999286694107, 70.294108340192039, 15.988881673525377], [-67.101892318244168, 69.852234128943749, 16.249649931412893]], 1)
WriteTriangle([[-63.551487969821672, 71.536912743484223, 11.014574832647462], [-67.101892318244168, 69.852234128943749, 16.249649931412893], [-63.441421481481484, 71.245199259259252, 11.19622162962963]], 1)
WriteTriangle([[-63.441421481481484, 71.245199259259252, 11.19622162962963], [-67.101892318244168, 69.852234128943749, 16.249649931412893], [-66.915068518518524, 69.405031851851845, 16.510029629629628]], 1)
WriteTriangle([[-63.441421481481484, 71.245199259259252, 11.19622162962963], [-66.915068518518524, 69.405031851851845, 16.510029629629628], [-63.329721536351165, 70.952399725651574, 11.377321056241426]], 1)
WriteTriangle([[-63.329721536351165, 70.952399725651574, 11.377321056241426], [-66.915068518518524, 69.405031851851845, 16.510029629629628], [-66.722447311385466, 68.952635994513031, 16.769805624142659]], 1)
WriteTriangle([[-63.329721536351165, 70.952399725651574, 11.377321056241426], [-66.722447311385466, 68.952635994513031, 16.769805624142659], [-63.216493278463652, 70.658889533607677, 11.557602894375856]], 1)
WriteTriangle([[-63.216493278463652, 70.658889533607677, 11.557602894375856], [-66.722447311385466, 68.952635994513031, 16.769805624142659], [-66.5239481207133, 68.495181042523996, 17.028762770919066]], 1)
WriteTriangle([[-63.216493278463652, 70.658889533607677, 11.557602894375856], [-66.5239481207133, 68.495181042523996, 17.028762770919066], [-63.101841851851852, 70.365044074074063, 11.736796925925924]], 1)
WriteTriangle([[-63.101841851851852, 70.365044074074063, 11.736796925925924], [-66.5239481207133, 68.495181042523996, 17.028762770919066], [-66.31949037037036, 68.032801481481471, 17.286685925925923]], 1)
WriteTriangle([[-63.101841851851852, 70.365044074074063, 11.736796925925924], [-66.31949037037036, 68.032801481481471, 17.286685925925923], [-62.985872400548701, 70.071238737997248, 11.914632932784635]], 1)
WriteTriangle([[-62.985872400548701, 70.071238737997248, 11.914632932784635], [-66.31949037037036, 68.032801481481471, 17.286685925925923], [-66.108993484224953, 67.56563179698216, 17.543359945130312]], 1)
WriteTriangle([[-62.985872400548701, 70.071238737997248, 11.914632932784635], [-66.108993484224953, 67.56563179698216, 17.543359945130312], [-62.868690068587107, 69.77784891632372, 12.090840696844991]], 1)
WriteTriangle([[-62.868690068587107, 69.77784891632372, 12.090840696844991], [-66.108993484224953, 67.56563179698216, 17.543359945130312], [-65.892376886145385, 67.093806474622752, 17.798569684499309]], 1)
WriteTriangle([[-62.868690068587107, 69.77784891632372, 12.090840696844991], [-65.892376886145385, 67.093806474622752, 17.798569684499309], [-62.750399999999999, 69.485249999999994, 12.26515, 2, 103]], 1)
WriteTriangle([[-62.750399999999999, 69.485249999999994, 12.26515, 2, 103], [-65.892376886145385, 67.093806474622752, 17.798569684499309], [-65.669560000000004, 66.617459999999994, 18.052099999999999, 2, 130]], 1)
WriteTriangle([[-62.750399999999999, 69.485249999999994, 12.26515, 2, 103], [-65.669560000000004, 66.617459999999994, 18.052099999999999, 2, 130], [-62.630955802469138, 69.193229314128942, 12.437727270233196]], 1)
WriteTriangle([[-62.630955802469138, 69.193229314128942, 12.437727270233196], [-65.669560000000004, 66.617459999999994, 18.052099999999999, 2, 130], [-65.439167023319627, 66.133859588477364, 18.305307873799723]], 1)
WriteTriangle([[-62.630955802469138, 69.193229314128942, 12.437727270233196], [-65.439167023319627, 66.133859588477364, 18.305307873799723], [-62.510229135802469, 68.901305130315492, 12.608925939643347]], 1)
WriteTriangle([[-62.510229135802469, 68.901305130315492, 12.608925939643347], [-65.439167023319627, 66.133859588477364, 18.305307873799723], [-65.200590631001376, 65.641504362139912, 18.559086941015089]], 1)
WriteTriangle([[-62.510229135802469, 68.901305130315492, 12.608925939643347], [-65.200590631001376, 65.641504362139912, 18.559086941015089], [-62.388202222222219, 68.60944925925925, 12.778756296296297]], 1)
WriteTriangle([[-62.388202222222219, 68.60944925925925, 12.778756296296297], [-65.200590631001376, 65.641504362139912, 18.559086941015089], [-64.954902962962962, 65.142376666666664, 18.812527037037036]], 1)
WriteTriangle([[-62.388202222222219, 68.60944925925925, 12.778756296296297], [-64.954902962962962, 65.142376666666664, 18.812527037037036], [-62.264857283950619, 68.317633511659807, 12.947228628257887]], 1)
WriteTriangle([[-62.264857283950619, 68.317633511659807, 12.947228628257887], [-64.954902962962962, 65.142376666666664, 18.812527037037036], [-64.703176159122094, 64.638458847736615, 19.064717997256516]], 1)
WriteTriangle([[-62.264857283950619, 68.317633511659807, 12.947228628257887], [-64.703176159122094, 64.638458847736615, 19.064717997256516], [-62.140176543209876, 68.025829698216725, 13.114353223593964]], 1)
WriteTriangle([[-62.140176543209876, 68.025829698216725, 13.114353223593964], [-64.703176159122094, 64.638458847736615, 19.064717997256516], [-64.446482359396441, 64.131733251028805, 19.314749657064471]], 1)
WriteTriangle([[-62.140176543209876, 68.025829698216725, 13.114353223593964], [-64.446482359396441, 64.131733251028805, 19.314749657064471], [-62.014142222222219, 67.734009629629625, 13.28014037037037]], 1)
WriteTriangle([[-62.014142222222219, 67.734009629629625, 13.28014037037037], [-64.446482359396441, 64.131733251028805, 19.314749657064471], [-64.185893703703712, 63.624182222222217, 19.561711851851854]], 1)
WriteTriangle([[-62.014142222222219, 67.734009629629625, 13.28014037037037], [-64.185893703703712, 63.624182222222217, 19.561711851851854], [-61.886736543209878, 67.44214511659807, 13.444600356652948]], 1)
WriteTriangle([[-61.886736543209878, 67.44214511659807, 13.444600356652948], [-64.185893703703712, 63.624182222222217, 19.561711851851854], [-63.922482331961604, 63.117788106995881, 19.804694417009603]], 1)
WriteTriangle([[-61.886736543209878, 67.44214511659807, 13.444600356652948], [-63.922482331961604, 63.117788106995881, 19.804694417009603], [-61.75794172839506, 67.150207969821665, 13.607743470507545]], 1)
WriteTriangle([[-61.75794172839506, 67.150207969821665, 13.607743470507545], [-63.922482331961604, 63.117788106995881, 19.804694417009603], [-63.657320384087804, 62.614533251028803, 20.042787187928671]], 1)
WriteTriangle([[-61.75794172839506, 67.150207969821665, 13.607743470507545], [-63.657320384087804, 62.614533251028803, 20.042787187928671], [-61.627740000000003, 66.858170000000001, 13.769579999999999, 2, 104]], 1)
WriteTriangle([[-61.627740000000003, 66.858170000000001, 13.769579999999999, 2, 104], [-63.657320384087804, 62.614533251028803, 20.042787187928671], [-63.391480000000001, 62.116399999999999, 20.275079999999999, 2, 99]], 1)
WriteTriangle([[-61.627740000000003, 66.858170000000001, 13.769579999999999, 2, 104], [-63.391480000000001, 62.116399999999999, 20.275079999999999, 2, 99], [-61.496251467764061, 66.566265637860084, 13.929995541838133]], 1)
WriteTriangle([[-61.496251467764061, 66.566265637860084, 13.929995541838133], [-63.391480000000001, 62.116399999999999, 20.275079999999999, 2, 99], [-63.123072866941015, 61.620636611796982, 20.502436200274346]], 1)
WriteTriangle([[-61.496251467764061, 66.566265637860084, 13.929995541838133], [-63.123072866941015, 61.620636611796982, 20.502436200274346], [-61.363553964334706, 66.274640288065839, 14.088922606310014]], 1)
WriteTriangle([[-61.363553964334706, 66.274640288065839, 14.088922606310014], [-63.123072866941015, 61.620636611796982, 20.502436200274346], [-62.850082688614542, 61.123884869684495, 20.726197626886144]], 1)
WriteTriangle([[-61.363553964334706, 66.274640288065839, 14.088922606310014], [-62.850082688614542, 61.123884869684495, 20.726197626886144], [-61.229566296296298, 65.983132222222224, 14.246441851851852]], 1)
WriteTriangle([[-61.229566296296298, 65.983132222222224, 14.246441851851852], [-62.850082688614542, 61.123884869684495, 20.726197626886144], [-62.573389629629631, 60.627217407407407, 20.946171851851851]], 1)
WriteTriangle([[-61.229566296296298, 65.983132222222224, 14.246441851851852], [-62.573389629629631, 60.627217407407407, 20.946171851851851], [-61.094207270233198, 65.691579711934168, 14.402633936899862]], 1)
WriteTriangle([[-61.094207270233198, 65.691579711934168, 14.402633936899862], [-62.573389629629631, 60.627217407407407, 20.946171851851851], [-62.29387385459534, 60.131706858710558, 21.162166447187928]], 1)
WriteTriangle([[-61.094207270233198, 65.691579711934168, 14.402633936899862], [-62.29387385459534, 60.131706858710558, 21.162166447187928], [-60.957395692729762, 65.399821028806585, 14.557579519890261]], 1)
WriteTriangle([[-60.957395692729762, 65.399821028806585, 14.557579519890261], [-62.29387385459534, 60.131706858710558, 21.162166447187928], [-62.012415528120712, 59.638425857338817, 21.373988984910834]], 1)
WriteTriangle([[-60.957395692729762, 65.399821028806585, 14.557579519890261], [-62.012415528120712, 59.638425857338817, 21.373988984910834], [-60.819050370370363, 65.107694444444448, 14.711359259259259]], 1)
WriteTriangle([[-60.819050370370363, 65.107694444444448, 14.711359259259259], [-62.012415528120712, 59.638425857338817, 21.373988984910834], [-61.729894814814813, 59.148447037037037, 21.581447037037037]], 1)
WriteTriangle([[-60.819050370370363, 65.107694444444448, 14.711359259259259], [-61.729894814814813, 59.148447037037037, 21.581447037037037], [-60.679090109739363, 64.815038230452686, 14.864053813443075]], 1)
WriteTriangle([[-60.679090109739363, 64.815038230452686, 14.864053813443075], [-61.729894814814813, 59.148447037037037, 21.581447037037037], [-61.447191879286692, 58.662843031550068, 21.784348175582988]], 1)
WriteTriangle([[-60.679090109739363, 64.815038230452686, 14.864053813443075], [-61.447191879286692, 58.662843031550068, 21.784348175582988], [-60.537433717421116, 64.521690658436228, 15.015743840877917]], 1)
WriteTriangle([[-60.537433717421116, 64.521690658436228, 15.015743840877917], [-61.447191879286692, 58.662843031550068, 21.784348175582988], [-61.165186886145406, 58.18268647462277, 21.982499972565158]], 1)
WriteTriangle([[-60.537433717421116, 64.521690658436228, 15.015743840877917], [-61.165186886145406, 58.18268647462277, 21.982499972565158], [-60.393999999999998, 64.227490000000003, 15.166510000000001, 2, 131]], 1)
WriteTriangle([[-60.393999999999998, 64.227490000000003, 15.166510000000001, 2, 131], [-61.165186886145406, 58.18268647462277, 21.982499972565158], [-60.88476, 57.709049999999998, 22.175709999999999, 2, 60]], 1)
WriteTriangle([[-60.393999999999998, 64.227490000000003, 15.166510000000001, 2, 131], [-60.88476, 57.709049999999998, 22.175709999999999, 2, 60], [-60.248825034293553, 63.932491673525384, 15.316332976680384]], 1)
WriteTriangle([[-60.248825034293553, 63.932491673525384, 15.316332976680384], [-60.88476, 57.709049999999998, 22.175709999999999, 2, 60], [-60.605034238683125, 57.241306255144032, 22.363728765432096]], 1)
WriteTriangle([[-60.248825034293553, 63.932491673525384, 15.316332976680384], [-60.605034238683125, 57.241306255144032, 22.363728765432096], [-60.102008052126202, 63.63688511659808, 15.465122455418381]], 1)
WriteTriangle([[-60.102008052126202, 63.63688511659808, 15.465122455418381], [-60.605034238683125, 57.241306255144032, 22.363728765432096], [-60.324690946502059, 56.778068930041151, 22.546623950617281]], 1)
WriteTriangle([[-60.102008052126202, 63.63688511659808, 15.465122455418381], [-60.324690946502059, 56.778068930041151, 22.546623950617281], [-59.95356259259259, 63.340709629629636, 15.612852592592592]], 1)
WriteTriangle([[-59.95356259259259, 63.340709629629636, 15.612852592592592], [-60.324690946502059, 56.778068930041151, 22.546623950617281], [-60.043947777777774, 56.319272222222217, 22.724678888888889]], 1)
WriteTriangle([[-59.95356259259259, 63.340709629629636, 15.612852592592592], [-60.043947777777774, 56.319272222222217, 22.724678888888889], [-59.803502194787377, 63.044004513031553, 15.759497544581619]], 1)
WriteTriangle([[-59.803502194787377, 63.044004513031553, 15.759497544581619], [-60.043947777777774, 56.319272222222217, 22.724678888888889], [-59.763022386831274, 55.8648503292181, 22.898176913580247]], 1)
WriteTriangle([[-59.803502194787377, 63.044004513031553, 15.759497544581619], [-59.763022386831274, 55.8648503292181, 22.898176913580247], [-59.651840397805209, 62.746809067215366, 15.90503146776406]], 1)
WriteTriangle([[-59.651840397805209, 62.746809067215366, 15.90503146776406], [-59.763022386831274, 55.8648503292181, 22.898176913580247], [-59.482132427983537, 55.414737448559663, 23.067401358024693]], 1)
WriteTriangle([[-59.651840397805209, 62.746809067215366, 15.90503146776406], [-59.482132427983537, 55.414737448559663, 23.067401358024693], [-59.498590740740738, 62.4491625925926, 16.049428518518518]], 1)
WriteTriangle([[-59.498590740740738, 62.4491625925926, 16.049428518518518], [-59.482132427983537, 55.414737448559663, 23.067401358024693], [-59.201495555555553, 54.968867777777774, 23.232635555555557]], 1)
WriteTriangle([[-59.498590740740738, 62.4491625925926, 16.049428518518518], [-59.201495555555553, 54.968867777777774, 23.232635555555557], [-59.343766762688617, 62.151104389574769, 16.192662853223592]], 1)
WriteTriangle([[-59.343766762688617, 62.151104389574769, 16.192662853223592], [-59.201495555555553, 54.968867777777774, 23.232635555555557], [-58.921329423868308, 54.527175514403282, 23.394162839506173]], 1)
WriteTriangle([[-59.343766762688617, 62.151104389574769, 16.192662853223592], [-58.921329423868308, 54.527175514403282, 23.394162839506173], [-59.18738200274349, 61.852673758573403, 16.334708628257886]], 1)
WriteTriangle([[-59.18738200274349, 61.852673758573403, 16.334708628257886], [-58.921329423868308, 54.527175514403282, 23.394162839506173], [-58.641851687242792, 54.089594855967071, 23.552266543209878]], 1)
WriteTriangle([[-59.18738200274349, 61.852673758573403, 16.334708628257886], [-58.641851687242792, 54.089594855967071, 23.552266543209878], [-59.029449999999997, 61.553910000000002, 16.475539999999999, 2, 132]], 1)
WriteTriangle([[-59.029449999999997, 61.553910000000002, 16.475539999999999, 2, 132], [-58.641851687242792, 54.089594855967071, 23.552266543209878], [-58.363280000000003, 53.656059999999997, 23.707229999999999, 2, 61]], 1)
WriteTriangle([[-59.029449999999997, 61.553910000000002, 16.475539999999999, 2, 132], [-58.363280000000003, 53.656059999999997, 23.707229999999999, 2, 61], [-58.870059122085046, 61.254944609053503, 16.61511378600823]], 1)
WriteTriangle([[-58.870059122085046, 61.254944609053503, 16.61511378600823], [-58.363280000000003, 53.656059999999997, 23.707229999999999, 2, 61], [-58.085438587105628, 53.226941234567896, 23.85850706447188]], 1)
WriteTriangle([[-58.870059122085046, 61.254944609053503, 16.61511378600823], [-58.085438587105628, 53.226941234567896, 23.85850706447188], [-58.70924001371742, 60.955804032921812, 16.753434238683127]], 1)
WriteTriangle([[-58.70924001371742, 60.955804032921812, 16.753434238683127], [-58.085438587105628, 53.226941234567896, 23.85850706447188], [-57.808021906721535, 52.802489506172833, 24.00554133058985]], 1)
WriteTriangle([[-58.70924001371742, 60.955804032921812, 16.753434238683127], [-57.808021906721535, 52.802489506172833, 24.00554133058985], [-58.546919629629627, 60.656370000000003, 16.890546666666665]], 1)
WriteTriangle([[-58.546919629629627, 60.656370000000003, 16.890546666666665], [-57.808021906721535, 52.802489506172833, 24.00554133058985], [-57.531052962962967, 52.382459999999995, 24.14860074074074]], 1)
WriteTriangle([[-58.546919629629627, 60.656370000000003, 16.890546666666665], [-57.531052962962967, 52.382459999999995, 24.14860074074074], [-58.383024924554185, 60.356524238683136, 17.026496378600822]], 1)
WriteTriangle([[-58.383024924554185, 60.356524238683136, 17.026496378600822], [-57.531052962962967, 52.382459999999995, 24.14860074074074], [-57.25455475994513, 51.966607901234561, 24.287953237311385]], 1)
WriteTriangle([[-58.383024924554185, 60.356524238683136, 17.026496378600822], [-57.25455475994513, 51.966607901234561, 24.287953237311385], [-58.217482853223594, 60.056148477366264, 17.161328683127572]], 1)
WriteTriangle([[-58.217482853223594, 60.056148477366264, 17.161328683127572], [-57.25455475994513, 51.966607901234561, 24.287953237311385], [-56.978550301783265, 51.554688395061717, 24.423866762688615]], 1)
WriteTriangle([[-58.217482853223594, 60.056148477366264, 17.161328683127572], [-56.978550301783265, 51.554688395061717, 24.423866762688615], [-58.050220370370369, 59.755124444444455, 17.295088888888891]], 1)
WriteTriangle([[-58.050220370370369, 59.755124444444455, 17.295088888888891], [-56.978550301783265, 51.554688395061717, 24.423866762688615], [-56.703062592592588, 51.146456666666658, 24.556609259259261]], 1)
WriteTriangle([[-58.050220370370369, 59.755124444444455, 17.295088888888891], [-56.703062592592588, 51.146456666666658, 24.556609259259261], [-57.881164430727019, 59.453333868312768, 17.427822304526753]], 1)
WriteTriangle([[-57.881164430727019, 59.453333868312768, 17.427822304526753], [-56.703062592592588, 51.146456666666658, 24.556609259259261], [-56.428114636488331, 50.741667901234557, 24.686448669410154]], 1)
WriteTriangle([[-57.881164430727019, 59.453333868312768, 17.427822304526753], [-56.428114636488331, 50.741667901234557, 24.686448669410154], [-57.710241989026059, 59.150658477366271, 17.559574238683133]], 1)
WriteTriangle([[-57.710241989026059, 59.150658477366271, 17.559574238683133], [-56.428114636488331, 50.741667901234557, 24.686448669410154], [-56.153729437585724, 50.340077283950606, 24.813652935528122]], 1)
